 year netcl        netcf   osw     closw   swcf    olw     clolw   lwcf    netg
  1984.0   318.67202414530715   -17.89056888831484   87.45495667406732   50.489151363380564   -36.96580530243883   249.10763628457005   268.1828726986941   19.075236414123992   3.763365056285047 
  1985.0   319.2939547067316   -18.11830034088563   87.63477195244303   50.57460952446453   -37.06016243113846   249.77748322407126   268.7193453143241   18.941862090252826   2.9137028981354693 
  1986.0   319.42428352982375   -17.939700108596636   87.15015654158282   50.371928131927646   -36.778228409986454   250.21382712105932   269.0523554224491   18.838528301389825   2.9619743904239413 
  1987.0   319.5151671292189   -18.302320847353883   87.55627285121487   50.43524608939503   -37.12102676612662   250.2612150716035   269.0799209903762   18.818705918772732   2.508470078581858 
  1988.0   318.8092527815325   -18.085947248295575   87.4117229159935   50.343533889818005   -37.06818902423166   249.48347710252074   268.46571887845676   18.982241775936068   3.4307580517526923 
  1989.0   319.1787029870478   -17.810286608886916   87.24386224790658   50.393367548236185   -36.850494705156706   249.74512725294315   268.78533534921297   19.04020809626978   3.336968523541611 
  1990.0   319.524949818136   -18.079417347358223   87.10452935409994   50.264449726377876   -36.84007961877391   250.49983783903085   269.2605001104466   18.760662271415686   2.7215907716611487 
  1991.0   319.5632021155653   -18.074237363006723   87.24912800421953   50.28847053538399   -36.96065747342119   250.38831150288652   269.274731613301   18.886420110414473   2.6885184868155947 
  1992.0   319.6733715364146   -17.890851074785754   86.95209155143175   50.21127351305987   -36.74081804256063   250.61213095542703   269.4620979232019   18.849966967774883   2.7617355587260106 
  1993.0   319.61321782941627   -17.804604336297807   86.99856686275814   50.358816212546856   -36.63975066093608   250.4192552130966   269.2544015377348   18.835146324638263   2.9081359371391784 
  1994.0   319.26993476410024   -18.136445135861937   87.31941696714111   50.30075242086667   -37.018664550775014   250.08696286822547   268.96918228313854   18.882219414913077   2.9195781443680806 
  1995.0   319.34291784444804   -17.999736643621997   87.24312205714025   50.31850219386402   -36.92461986000495   250.0995323362964   269.02441555267933   18.924883216382963   2.9833036703689992 
  1996.0   319.3357280069235   -17.857144383096117   86.78423609582835   50.046587834748955   -36.73764825852396   250.40863630988366   269.2891401853115   18.880503875427845   3.1330855668130395 
  1997.0   319.8470127819372   -17.846168243874168   86.77155566340765   50.12941894619634   -36.64213671845308   250.92162533209293   269.7175938066718   18.79596847457892   2.6327769190983203 
  1998.0   319.6655445359536   -17.838856375690938   86.78500752416198   50.10273894138962   -36.68226857566703   250.71939347513606   269.5628056751122   18.84341219997609   2.8215569644483502 
  1999.0   319.7726376857371   -17.749105940884558   86.6762679450563   50.177296110082345   -36.49897183656131   250.84547571324606   269.5953416089228   18.749865895676752   2.8042142934463987 
  2000.0   319.8370610858603   -17.647967905504096   86.34550963104616   50.11046010274004   -36.23504953535668   251.13951944139112   269.72660107124364   18.587081629852584   2.840928998162129 
  2001.0   319.5999504859125   -17.97054702746741   87.08046680268546   50.365517094723124   -36.714949708587234   250.49003063335456   269.23443331447436   18.744402681119812   2.755460589468935 
  2002.0   319.5665922731836   -18.131110667703524   87.15548422575134   50.08915196789007   -37.066332251315664   250.54221870115578   269.47744028476785   18.935221583612133   2.6282551573194017 
  2003.0   319.976266726462   -17.91203793320961   86.72565114086075   50.18408966601372   -36.54156146857081   251.16265355051874   269.7921770858799   18.629523535361205   2.437653450326844 
  2004.0   319.47922464861375   -17.9184638491955   86.77334434838055   50.15181241828426   -36.62153192390894   250.6243442406302   269.3274123153436   18.703068074713443   2.92826948780558 
  2005.0   319.70812743392923   -17.816301917315712   86.9167661313258   50.20502400946327   -36.71174212017325   250.6076632469256   269.5031034497831   18.895440202857536   2.801528625449122 
  2006.0   319.91258235904377   -17.670277407991115   86.5711326577706   49.99733644706467   -36.57379620770359   251.01172711889456   269.915245918607   18.90351879971247   2.7430982672796866 
  2007.0   320.0238470081031   -17.557067219258833   86.38943055878812   50.00360961861895   -36.385820940602   251.1914836516621   270.0202373730053   18.828753721343176   2.7450437207078053 
  2008.0   319.9489342079095   -17.82205813302597   86.7752159398362   50.052136360335524   -36.72307958362901   250.9957764929194   269.8967979435224   18.901021450603036   2.554965532020841 
  2009.0   319.8017947833604   -17.89529214502606   86.71181162791362   49.93843117585248   -36.773380457592616   250.985275166728   269.8633634792945   18.87808831256656   2.6288712448538827 
  2010.0   319.8207530743783   -17.871855032594166   86.6150655157315   50.0128226769332   -36.602242839664584   251.07754263485663   269.8079304419271   18.730387807070414   2.6333498541138214 
  2011.0   319.82533981525285   -17.767161641580827   86.67330612714886   50.09176362398546   -36.58154249756696   250.9191953154223   269.7335761714084   18.814380855986133   2.733456646669245 
  2012.0   320.06768989265817   -17.704764445189014   86.49107138989427   50.1173081171729   -36.37376327365094   251.28138299205435   269.9503818205163   18.668998828461927   2.553503675159778 
  2013.0   319.8975869104185   -17.662178728496745   86.57704628417582   50.229144653193174   -36.347901627572604   250.98271934334275   269.6684422424186   18.68572289907586   2.7661924592234204 
  2014.0   320.16149132910283   -17.532823546178836   86.2416870614803   49.988330316921136   -36.25335674600124   251.45262782694297   270.1731610267654   18.720533199822402   2.6316432246366994 
  2015.0   320.15832908365195   -17.720686785629677   86.42901703010651   50.01777678110292   -36.411240243687814   251.44999885127805   270.1405523093362   18.690553458058137   2.4469421404701617 
  2016.0   320.1685969961047   -17.489822480499388   86.40528102244907   50.1908174997046   -36.21446351546833   251.25313845344914   269.9777794884181   18.72464103496895   2.667538515902375 
  2017.0   320.25479207251675   -17.47663351979054   86.09838321859016   50.05185159355064   -36.04653162960572   251.63304231787342   270.20294042768853   18.569898109815178   2.5945325095954574 
  2018.0   319.96272443472657   -17.799137371555496   86.3369347810674   49.99561522168623   -36.34131955342416   251.4249270499211   269.9671092317898   18.54218218186866   2.5640962122336917 
  2019.0   320.1462018226295   -17.636520408675352   86.32326906437159   49.98688293347032   -36.33638613735574   251.4594530917263   270.1593188204066   18.699865728680383   2.543235911002581 
  2020.0   320.1960385597059   -17.83876755624485   86.59773177221228   49.98657968131116   -36.611152092200705   251.43707435600086   270.20945889195673   18.772384535955855   2.2911518149430217 
  2021.0   320.1685688315711   -17.537174161168956   86.48601795871856   50.06216716315833   -36.42385079264642   251.21972511753393   270.1064017490114   18.886676631477467   2.6202148949446458 
  2022.0   320.23030502275594   -17.47067587792235   86.03384805873347   49.94884143367667   -36.08500662633956   251.66713283901856   270.2814635874358   18.614330748417213   2.6249771350268767 
  2023.0   320.3836317410749   -17.789007097805523   86.529846496056   50.048204350221695   -36.48164214810221   251.64279237518667   270.3354274254834   18.692635050296683   2.153319107295181 
  2024.0   320.1785560831881   -17.550228653459985   86.16112521146182   49.823832333115085   -36.33729287856227   251.56765940194677   270.354723627049   18.78706422510229   2.5971734589160684 
  2025.0   320.4711111699112   -17.714602951191868   86.30011218901296   49.98840716276209   -36.31170503108647   251.88560183620217   270.4827039160968   18.597102079894594   2.140244018286783 
  2026.0   319.8376320013091   -17.607715853312477   86.25662057785792   49.86005470317635   -36.396565877950415   251.18872724436844   269.9775772690064   18.788850024637938   2.8806102805031917 
  2027.0   320.35520722667803   -17.6064056362827   86.40110129275108   50.16674258274547   -36.234358709619926   251.56051159473455   270.1884646680718   18.627953073337228   2.3643450934830956 
  2028.0   320.35377072603256   -17.425443014298097   86.07805759520768   49.95968371154978   -36.11837388433664   251.701156197433   270.39408706747156   18.69293087003855   2.5467442906590527 
  2029.0   320.58124044576795   -17.60276970591163   85.94151420537634   49.75311887833582   -36.188395318135655   252.2424959967013   270.8281216089253   18.585625612224018   2.1419478240460523 
  2030.0   319.9872245892062   -17.542232085566752   86.29642868897403   49.94495781709265   -36.351470870542926   251.2330278761969   270.0422666611731   18.809238784976174   2.796501487403073 
  2031.0   320.29353538073235   -17.458240898596365   86.14945562393206   50.027385143316714   -36.12207048262336   251.6023205823451   270.26615016637203   18.663829584026992   2.5741818288472715 
  2032.0   320.63599080741193   -17.47386621715928   86.09512218262115   49.95401127156655   -36.14111091564951   252.0147348679234   270.68197956641364   18.66724469849024   2.216101078191172 
  2033.0   320.67159280886347   -17.573307847988083   86.06873536795837   49.91709623332147   -36.15163913510051   252.1761652494778   270.75449653659024   18.578331287112427   2.0810574090766134 
  2034.0   320.1278775907817   -17.44467406549438   85.895470424809   49.82004816876283   -36.075422252687474   251.677081132322   270.30782931951506   18.6307481871931   2.7534064578771575 
  2035.0   320.5336752137218   -17.41075549141389   85.88352647689277   49.81330106366398   -36.07022541629195   252.0609042174481   270.72037414232614   18.659469924878053   2.3815274118660814 
  2036.0   320.77559129599626   -17.38787080340489   85.96017810026831   50.03894295271668   -35.921235146667335   252.20328400780957   270.736648351072   18.53336434326244   2.162495870645685 
  2037.0   320.2565890027226   -17.54424682805902   85.86394144068198   49.79846203499632   -36.06547939722648   251.93689444758039   270.4581270167478   18.521232569167463   2.525122169841794 
  2038.0   320.46037593375996   -17.57326154585287   86.14271998087257   49.86864827500236   -36.274071713406094   251.89091745963717   270.5917276271904   18.70081016755323   2.2923206559749914 
  2039.0   320.4008503099887   -17.69922230837622   85.9820700884415   49.834242805353114   -36.14782728821025   252.11800250287206   270.5666074827061   18.44860497983403   2.225885424057908 
  2040.0   320.6380515898355   -17.478617215873612   86.05163667023639   49.9860124660757   -36.065624204101034   252.06503204676935   270.6520390349968   18.587006988227426   2.209289303004958 
  2041.0   320.57512465545875   -17.50879798508971   85.84940201748181   49.769985832509505   -36.079416192748106   252.23452063849732   270.80513884615567   18.570618207658395   2.242035354458167 
  2042.0   320.7043402617668   -17.359056448880693   85.73269589994406   49.82904948657538   -35.90364640792558   252.33070076257337   270.8752907216183   18.544589959044878   2.262561384330224 
  2043.0   320.32319238346855   -17.577800394673606   86.12963957819683   49.888814029905205   -36.24082554928333   251.7713531377098   270.43437829231954   18.663025154609723   2.424965397413049 
  2044.0   320.57445065847554   -17.357211720081924   85.83766396543714   49.85607843268675   -35.98158552942516   252.09399842368185   270.7183722330251   18.62437380934324   2.3942955904035785 
  2045.0   320.7130648014435   -17.53018797066393   85.74986664502764   49.6836535930447   -36.06621305311825   252.49338618144364   271.02941126389794   18.536025082454312   2.082705199849643 
  2046.0   320.3287775750172   -17.603055788197864   86.36932552094318   49.95549690597683   -36.41382862126041   251.56250785997494   270.3732806930375   18.810772833062536   2.394124528121425 
  2047.0   320.46553772604506   -17.394682014673812   85.89038065896422   49.77346518073748   -36.11691546892408   251.96983906101278   270.6920725152631   18.72223345425027   2.465738258325313 
  2048.0   320.5404624861544   -17.561449816207134   86.06469934425802   49.84688333163752   -36.21781601330915   252.03721297426915   270.6935791713712   18.65636619710202   2.224045742443375 
  2049.0   320.51615497761406   -17.666872917999846   86.2363270353163   49.8291214458415   -36.40720558950994   251.94670084474848   270.68703351625857   18.7403326715101   2.142930125808552 
  2050.0   320.73639196982293   -17.485933662247625   85.7622450427279   49.72389490215507   -36.038350139858544   252.46008055265256   271.0124970302635   18.55241647761092   2.1036325185672666 
  2051.0   320.6474911171584   -17.376968456899483   85.69115882541733   49.75910950153191   -35.93204932145125   252.33330079513112   270.88838165968286   18.555080864551773   2.3014983817287784 
  2052.0   320.46811574368263   -17.346620695280464   85.80265190771198   49.84970411841649   -35.952947785098516   252.01208439076203   270.61841148058005   18.606327089818055   2.511221685556273 
