 year   T_global   T_land   T_ocean   P_global   P_land   P_ocean
  1966.0   291.88458952798726   288.680447105751   293.51071861436697   3.787338906491566e-05   2.9501110150987077e-05   4.2122390659457977e-05 
  1967.0   291.84088288439074   288.6047141001295   293.48326561744307   3.765103645961278e-05   2.9181976958823414e-05   4.194915501169077e-05 
  1968.0   291.8989035397769   288.6258441731389   293.5600085520263   3.7845344814761645e-05   2.903520452088553e-05   4.2316564722944994e-05 
  1969.0   292.07448968513745   288.8967247388003   293.6872319818142   3.787664044842083e-05   2.8632516520043563e-05   4.256811068198845e-05 
  1970.0   292.20214299961236   289.040985240416   293.8064570098731   3.8283846575233126e-05   2.9645020770298708e-05   4.266812294699528e-05 
  1971.0   292.2434273656122   289.19690972621555   293.7895605559509   3.828373835115306e-05   2.9629995249014438e-05   4.267558537605023e-05 
  1972.0   292.1866078533162   289.1080396111945   293.74900699268574   3.813954767630877e-05   3.084534357501949e-05   4.1841417283845805e-05 
  1973.0   292.16499627495295   288.9294414989566   293.80706739367395   3.81412620015866e-05   3.0405880264282487e-05   4.206703295046388e-05 
  1974.0   292.2942808014441   289.0677178635839   293.9317884870818   3.819638966009985e-05   2.880532550810847e-05   4.296243328651038e-05 
  1975.0   292.5267120342496   289.3945459853876   294.11631250895977   3.8523361338208836e-05   2.8964258771169913e-05   4.3374685866130364e-05 
  1976.0   292.5005392062038   289.37537242857445   294.08658749220467   3.840586947017889e-05   3.0505043523152906e-05   4.2415604739660285e-05 
  1977.0   292.458494045798   289.32656653959333   294.04797345811386   3.828688574860064e-05   2.9766039862793638e-05   4.2611286324340006e-05 
  1978.0   292.5978010736286   289.538446034354   294.15044935180805   3.867471238889065e-05   2.9729572752974164e-05   4.321444559261621e-05 
  1979.0   292.6318400695821   289.6080456302231   294.1664410457906   3.860416593283572e-05   3.067965878801773e-05   4.262591960832261e-05 
  1980.0   292.49880646895457   289.37896846944585   294.0821503554765   3.8392001171045826e-05   3.081265968747309e-05   4.223858038566132e-05 
  1981.0   292.57584601674404   289.4089071766091   294.1830939739478   3.835841141362662e-05   2.9530182222840133e-05   4.2838811588330685e-05 
  1982.0   292.8245139068325   289.6943253355989   294.4131107951019   3.860256687921955e-05   2.81861183209807e-05   4.38890016705632e-05 
  1983.0   292.86912355951154   289.8291348080111   294.4119432846198   3.873106947389947e-05   3.0890244282289266e-05   4.271035385801783e-05 
  1984.0   292.8016223741855   289.68072607870033   294.38550335476975   3.854439118383605e-05   2.989206572927507e-05   4.293551874072699e-05 
  1985.0   292.88064746103225   289.778990998937   294.4547640652033   3.863380380900188e-05   2.9209486353926266e-05   4.3416723764937643e-05 
  1986.0   293.1448001442535   290.189768341628   294.6445035070249   3.877648879996522e-05   2.82939244886426e-05   4.409647788914884e-05 
  1987.0   293.121129870598   290.2009187962753   294.60316142243215   3.8862289446154336e-05   3.0289015863200186e-05   4.321329751682627e-05 
  1988.0   292.8810369075477   289.7267561529017   294.48186078046336   3.878806754741141e-05   3.0986963246907115e-05   4.274719324697318e-05 
  1989.0   293.0423191288587   290.02171269599495   294.5753021650989   3.873332021458426e-05   2.8736168044770476e-05   4.3806958580806434e-05 
  1990.0   293.23439310520047   290.2973113017503   294.7249866932138   3.895670698342081e-05   2.943115873970513e-05   4.3791002411527346e-05 
  1991.0   293.2148214947542   290.28206167657993   294.70322163908054   3.89792028320776e-05   2.9764321913688507e-05   4.3655831993417914e-05 
  1992.0   293.2635029391996   290.24662568008125   294.7945933885643   3.9103771874041444e-05   2.971153041581814e-05   4.387041299321447e-05 
  1993.0   293.2304361079397   290.22608054766005   294.7551716903822   3.891483022454952e-05   2.9962586255800696e-05   4.345816893662509e-05 
  1994.0   293.0663824663776   289.9731293979384   294.636234277962   3.897836998410051e-05   3.045372497685163e-05   4.330469864575654e-05 
  1995.0   293.1048673302658   290.0829152055055   294.6385333164019   3.876949133886979e-05   2.9531746505440192e-05   4.345772412838149e-05 
  1996.0   293.2449870548421   290.17760918132365   294.80170698852254   3.90210349182485e-05   2.9804551145567957e-05   4.369847754155182e-05 
  1997.0   293.4197811870711   290.4532321966426   294.92532961901003   3.915864660454924e-05   2.9125256064481444e-05   4.4250676246859554e-05 
  1998.0   293.39161028794564   290.4503033654368   294.88434815923017   3.908527003652046e-05   3.0131604677628362e-05   4.362933011598562e-05 
  1999.0   293.4015643037559   290.3857451807587   294.9321177401862   3.923710759096434e-05   2.9026989123522884e-05   4.441882813499099e-05 
  2000.0   293.51564809981846   290.6607127929425   294.96455165355104   3.9031875752243035e-05   3.0743588504846736e-05   4.323825087331345e-05 
  2001.0   293.24503268690455   290.16099390052767   294.81020817325225   3.896464083566724e-05   2.9747268035954595e-05   4.364253464762729e-05 
  2002.0   293.37275207293686   290.45601218298583   294.85302196966114   3.9207339918815784e-05   2.900880143484212e-05   4.43831835243499e-05 
  2003.0   293.4652604312278   290.5680863659628   294.93560050822873   3.931872723186991e-05   3.0447536236807974e-05   4.3820930881678846e-05 
  2004.0   293.3697850304278   290.42644655952546   294.86355392951884   3.91299150986644e-05   3.073444020082959e-05   4.3390688849105676e-05 
  2005.0   293.35968365747425   290.4128165882806   294.85524334971984   3.887091735229362e-05   2.8902432548682756e-05   4.3930006790325546e-05 
  2006.0   293.54195079092267   290.65075679612033   295.0092559321321   3.902055114776041e-05   2.858654141125723e-05   4.4315898383996825e-05 
  2007.0   293.6232862762806   290.68194861588887   295.116039747298   3.916035414247607e-05   2.9206943957279877e-05   4.4211793085542464e-05 
  2008.0   293.54748522702255   290.6643732042252   295.0106886998226   3.919927347657541e-05   3.02556983949096e-05   4.373821265592908e-05 
  2009.0   293.5775778694779   290.6345563921472   295.0711858916793   3.929393459490779e-05   2.9878034207396533e-05   4.40725828186342e-05 
  2010.0   293.55398090575795   290.4877826557442   295.1101021706406   3.946499146273966e-05   3.055381295274024e-05   4.398748911093039e-05 
  2011.0   293.5417230647382   290.5416452494519   295.0642876558074   3.937487220973878e-05   3.073311060528736e-05   4.376063852431785e-05 
  2012.0   293.6020943696181   290.75194197535046   295.0485705551864   3.9260252105040837e-05   3.0175380114099446e-05   4.3870900647996455e-05 
  2013.0   293.49089331168017   290.3847026385055   295.0673110659088   3.911961092586502e-05   2.959828448930192e-05   4.395176375152036e-05 
  2014.0   293.731706422242   290.86867786153016   295.1847173700076   3.929854462981713e-05   2.858625430924782e-05   4.47351215906701e-05 
  2015.0   293.70877986477234   290.85450887444614   295.15734627229796   3.933028654205938e-05   3.0143277807100284e-05   4.399277033711949e-05 
  2016.0   293.64834134294773   290.5627124779999   295.21432380747336   3.9314350106863534e-05   2.930099888371522e-05   4.439620962818053e-05 
  2017.0   293.73639243357246   290.7885507600361   295.2324467456758   3.926715404430259e-05   3.0092824717711948e-05   4.392320293353488e-05 
  2018.0   293.6903012554602   290.80755512206247   295.1533190363287   3.9363877053946696e-05   2.9591326336932102e-05   4.432352830377066e-05 
  2019.0   293.76294834719306   290.9040261058114   295.21387530354355   3.957695598643156e-05   3.0032297296736694e-05   4.442095012575791e-05 
  2020.0   293.8039455409183   290.97791102392154   295.23818170199195   3.948574180816467e-05   3.073085396839809e-05   4.392892063362402e-05 
  2021.0   293.67340597615424   290.7028991850249   295.18096302506115   3.94026737530156e-05   2.996323629439375e-05   4.4193267237250885e-05 
  2022.0   293.77433474451635   290.8192918569497   295.2740437329882   3.9397909087723525e-05   2.942118993772468e-05   4.446117752543906e-05 
  2023.0   293.7855813855656   290.87677667057085   295.2618241146108   3.9654761193393456e-05   3.030023175638587e-05   4.440226314628615e-05 
  2024.0   293.90787562717964   291.0465045313412   295.36004539765497   3.9727332701208184e-05   3.019303260492398e-05   4.456606976771463e-05 
  2025.0   293.8952332745319   291.15495313661387   295.28594837076895   3.9660323971421504e-05   3.1093326194420706e-05   4.4008147018066296e-05 
  2026.0   293.7204407988341   290.760550734946   295.22260976984245   3.927031002279152e-05   3.057316330299261e-05   4.368418474678272e-05 
  2027.0   293.71511838189997   290.65577030183096   295.26776312822443   3.949173037843695e-05   2.9795977497150584e-05   4.4412406084108445e-05 
  2028.0   293.8835453619881   290.9595357119626   295.36750472277174   3.9441510316446046e-05   2.9221921617215866e-05   4.4628037082337086e-05 
  2029.0   294.01899677325235   291.2226125602009   295.4381851570079   3.967687597783202e-05   3.0203583007366154e-05   4.4484651417576445e-05 
  2030.0   293.73991484978814   290.6849394412135   295.29034042874576   3.939446803668158e-05   3.0851753023451306e-05   4.3729967377553836e-05 
