 year   T_global   T_land   T_ocean   P_global   P_land   P_ocean
  1898.0   286.7221284915811   281.74943512045303   289.2458119809047   3.5980651748332133e-05   2.7303709591159112e-05   4.0384272487751545e-05 
  1899.0   286.6350256373091   281.56037339223025   289.2104541081901   3.586458019861121e-05   2.7936480584057848e-05   3.988815708254479e-05 
  1900.0   286.63016380221256   281.5349572546251   289.2160237535819   3.584043172588534e-05   2.8043516117250465e-05   3.979743162927916e-05 
  1901.0   286.54806212258376   281.3333371066795   289.1945786965617   3.583061928087335e-05   2.7289420946223166e-05   4.016534889467709e-05 
  1902.0   286.62993960704057   281.6338519674178   289.1654958833507   3.570895950156823e-05   2.7262957904997047e-05   3.999537597434413e-05 
  1903.0   286.7615957947055   281.6604770567093   289.3504562321709   3.5880026588859724e-05   2.6621609332891206e-05   4.057875080576341e-05 
  1904.0   286.7666279228986   281.79492299339717   289.28980976982695   3.591186648670115e-05   2.7687395826188047e-05   4.008585415601411e-05 
  1905.0   286.70613438095245   281.72532191771984   289.2339383774466   3.575466348290267e-05   2.795268951646742e-05   3.971423054520035e-05 
  1906.0   286.730179285826   281.7025038753833   289.28176662010287   3.6044718989765175e-05   2.7495229539871746e-05   4.038365641392155e-05 
  1907.0   286.7527461042281   281.7344902983985   289.2995529103556   3.5890249058205764e-05   2.731405060169323e-05   4.024274152667921e-05 
  1908.0   286.75606925067444   281.79255881979066   289.275092320996   3.5719850364647636e-05   2.8018403302548287e-05   3.96283991819479e-05 
  1909.0   286.82657896444266   281.89342721804434   289.33019474839534   3.593956951668211e-05   2.7564941361280114e-05   4.0189763370926846e-05 
  1910.0   286.93315578987426   281.9999383463259   289.4368049156803   3.5953404182877745e-05   2.7227283092486555e-05   4.038198364235535e-05 
  1911.0   286.82112817864186   281.8417730919013   289.34819254437326   3.5981981906061925e-05   2.7876329762853372e-05   4.009566818376114e-05 
  1912.0   286.84566411013714   281.8443656797311   289.38386490636526   3.597227362274161e-05   2.795601474174156e-05   4.004059207197141e-05 
  1913.0   286.78489120304215   281.70420343412206   289.36338275276813   3.6059428510910954e-05   2.731873911738563e-05   4.0495401506113185e-05 
  1914.0   286.9455742733941   282.03432556392653   289.43807408285517   3.615669632091038e-05   2.782248875660522e-05   4.0386376386999173e-05 
  1915.0   286.89619229626936   282.0451511525942   289.358136262371   3.606685810847714e-05   2.7550099712184577e-05   4.038918424909041e-05 
  1916.0   286.7072914251496   281.64039022138627   289.2787861777147   3.595629487474996e-05   2.7918717312912884e-05   4.003543273286489e-05 
  1917.0   286.8519871442613   281.92214860798924   289.35392144635523   3.597712864782569e-05   2.726671691628711e-05   4.039773547625499e-05 
  1918.0   286.97235425042066   282.1572631663213   289.4160532605154   3.6136222288511e-05   2.786649772318525e-05   4.033317669312803e-05 
  1919.0   286.7300149586878   281.73936692208275   289.2628105909567   3.5868509533017154e-05   2.848287045260627e-05   3.961678315743879e-05 
  1920.0   286.7455429541811   281.79759304761103   289.2566689282282   3.589132541995083e-05   2.77207148025704e-05   4.003797866676001e-05 
  1921.0   286.6517206184688   281.6008688032246   289.21507017208506   3.575664803313592e-05   2.7824758294053437e-05   3.9782148436977695e-05 
  1922.0   286.72387016186036   281.698816809444   289.2741267797516   3.583788735400969e-05   2.7541581703074896e-05   4.0048331881960966e-05 
  1923.0   286.6136290844401   281.5400586310386   289.1885085369942   3.583780808892034e-05   2.8111914716897756e-05   3.975876361303393e-05 
  1924.0   286.65020232363923   281.586264000354   289.2201933895732   3.5803845567973796e-05   2.774306912368166e-05   3.989475705302548e-05 
  1925.0   286.796798001882   281.802755083499   289.331316565056   3.61580211673612e-05   2.714150559005998e-05   4.0733978258498226e-05 
  1926.0   286.84251653460177   282.0397932418993   289.27993878708895   3.586329659094951e-05   2.8138759772755246e-05   3.9783563652645766e-05 
  1927.0   286.66699717511415   281.7373610335385   289.1688287602065   3.578841837936509e-05   2.7993609882954724e-05   3.974434890567604e-05 
  1928.0   286.6628732427654   281.81514249280815   289.12313715635923   3.570549172725488e-05   2.755095657273339e-05   3.984398654216959e-05 
  1929.0   286.7960320240738   281.93278251965137   289.26417183539456   3.5757612942455136e-05   2.713059795051573e-05   4.0135895227808504e-05 
  1930.0   286.823331471835   281.89740365560425   289.32328105078955   3.608585455142435e-05   2.779427601194146e-05   4.029390003076494e-05 
  1931.0   286.6663134159708   281.7606560073488   289.1559755934737   3.609888694707129e-05   2.8546294910731202e-05   3.993189059342e-05 
  1932.0   286.6581053256242   281.7572850455158   289.14531261993716   3.5731519358431004e-05   2.774971608859158e-05   3.9782351296727805e-05 
  1933.0   286.619441154562   281.63120491595396   289.15101277916943   3.583090163426232e-05   2.843806057446838e-05   3.9582830323475417e-05 
  1934.0   286.8780831011481   282.1066048017097   289.299648258146   3.596367103799893e-05   2.7321565266780264e-05   4.034961202009181e-05 
  1935.0   286.84767424343164   281.96240060782435   289.3269914855912   3.608864232834695e-05   2.7220260762763945e-05   4.058942016919055e-05 
  1936.0   286.83090646737344   281.94820959691316   289.30891597966246   3.581685536621318e-05   2.7189701938812597e-05   4.019520790872131e-05 
  1937.0   286.83236645823587   281.93835752655116   289.31611693623745   3.615621051380384e-05   2.7836400261329092e-05   4.037858382368522e-05 
  1938.0   286.658373559402   281.6839783821018   289.1829207295959   3.596230169927549e-05   2.7724159714994096e-05   4.014322767978043e-05 
  1939.0   286.79643785570346   281.9698856759401   289.2459534677357   3.601764951085756e-05   2.8315176519675334e-05   3.9926718995750683e-05 
  1940.0   286.61730706925186   281.6638802609311   289.1312126167592   3.578368790841205e-05   2.7242467816584754e-05   4.0118428564165205e-05 
  1941.0   286.4811726019845   281.4035150791687   289.0581262764603   3.570655604836247e-05   2.7927046668157e-05   3.9654722145201124e-05 
  1942.0   286.5083443996104   281.52049263700354   289.03972089943045   3.563663510005919e-05   2.7672645028130506e-05   3.967842669138419e-05 
  1943.0   286.5345361513517   281.577215210867   289.05041800351205   3.582724403299822e-05   2.781193303794185e-05   3.989508142218121e-05 
  1944.0   286.56230567456845   281.51269439347794   289.125025646723   3.562079034045683e-05   2.731434531971469e-05   3.983638068341523e-05 
  1945.0   286.55687791649257   281.58298153487726   289.0811719437031   3.5659360414601516e-05   2.7800304355691676e-05   3.96478971164009e-05 
  1946.0   286.57492095951227   281.70732028538833   289.0452690258601   3.5806705534715e-05   2.77621550770523e-05   3.988938219579936e-05 
  1947.0   286.5159931752706   281.5790584726812   289.02152884113985   3.5721046644348336e-05   2.8165061285619434e-05   3.955577243019922e-05 
  1948.0   286.5689629622724   281.5312061106515   289.1256667122924   3.568182872612697e-05   2.7920510798096407e-05   3.962076250879013e-05 
  1949.0   286.7649248786532   281.86424992775676   289.25205841717525   3.584989143850843e-05   2.6887460017309376e-05   4.0398400367934635e-05 
  1950.0   286.6879100604807   281.776144040011   289.1806724096034   3.587148594235831e-05   2.8051381669984205e-05   3.984025428660512e-05 
  1951.0   286.71152380801396   281.81892047331013   289.1945609337881   3.578858240106713e-05   2.7580757496217902e-05   3.9954122210115824e-05
