 year netcl        netcf   osw     closw   swcf    olw     clolw   lwcf    netg
  1851.0   318.6122452202143   -21.82057245415125   99.66686705445018   54.64270963117634   -45.0241574156301   240.76595063579114   263.96953559726995   23.203584961478846   -0.10685964116027757 
  1852.0   318.88202438932467   -21.852231064343805   99.45215491870316   54.396510122040446   -45.05564479926871   241.28210057753944   264.4855143124643   23.203413734924894   -0.40829756272404016 
  1853.0   318.51976197205653   -21.719002619243874   99.36349306287165   54.47105525057896   -44.892437801297255   240.87527145540756   264.0487066374609   23.173435182053375   0.08719349450710101 
  1854.0   318.4488388630737   -21.903532579004334   99.70505691042845   54.56109116674814   -45.14396574470175   240.64731433317124   263.8877474988687   23.24043316569742   -0.02641310338968188 
  1855.0   318.41101619458465   -21.767012278091087   99.45992557349092   54.381480507697916   -45.07844506253548   240.71810285067394   264.0295356351183   23.3114327844444   0.14792959878600506 
  1856.0   318.41083781320276   -21.983057775814217   99.45142531033035   54.22953966784473   -45.22188563770546   240.9424703371438   264.18129819903504   23.238827861891245   -0.06793757086286394 
  1857.0   318.3913582936147   -21.615176379096944   99.11961568782233   54.24087603394373   -44.87873965079189   240.88691899188237   264.1504822635773   23.263563271694952   0.31942330381532313 
  1858.0   318.6618121330028   -21.739394513680814   99.26153088013024   54.28379280409581   -44.97773807322581   241.13967578099096   264.37801934053596   23.238343559544994   -0.07524854548012973 
  1859.0   318.5448513999665   -21.6142573213278   99.1687192157809   54.25999138387804   -44.908727827761965   240.99038958603447   264.28486009246865   23.29447050643416   0.16684925268810163 
  1860.0   318.5016182280555   -21.733846497707788   99.37474522764606   54.42218323437582   -44.952561989512766   240.86071960016247   264.0794350919674   23.218715491804975   0.09049312590653263 
  1861.0   318.84476934351903   -21.537433315986032   99.49701828423323   54.73788846313513   -44.759129820961604   240.88518441102755   264.1068809160031   23.221696504975572   -0.05624467889491357 
  1862.0   318.70801871858356   -22.03251003281606   99.85789252182428   54.52496178554847   -45.3329307198619   240.8826362138761   264.1830569009219   23.300420687045825   -0.4145707051580935 
  1863.0   318.33109643918203   -21.809990720591653   99.46132663039762   54.27140983538808   -45.18991677681819   240.6797605984404   264.0596866546669   23.37992605622654   0.18487078099183918 
  1864.0   319.02112577287517   -21.531895040069898   99.1886946606416   54.434580255325436   -44.75411439061331   241.36432616776722   264.5865455183107   23.22221935054341   -0.2270627582189453 
  1865.0   318.83172958657804   -21.84897066787326   99.59179588966467   54.60793909530467   -44.98385677928214   241.08890430904364   264.22379042045253   23.13488611140887   -0.35474216604544684 
  1866.0   318.4250522542283   -22.004009249522117   99.76967621627085   54.6077461036625   -45.16193012163534   240.65938531621157   263.81730618832484   23.157920872113234   -0.10310348009903293 
  1867.0   318.4691528232976   -21.811224954355822   99.71936557994813   54.574311637906646   -45.14505395694428   240.56101223850277   263.8948412410913   23.333829002588462   0.045580195853882705 
  1868.0   318.6077797360423   -21.965745170497375   99.8004607197219   54.58544901949199   -45.21501168757673   240.77306421325125   264.02233073033057   23.24926651707936   -0.2475668688292165 
  1869.0   318.2903436391079   -21.98455914935702   99.70689501953346   54.50953864049264   -45.19735636663567   240.5680077582521   263.78080497553077   23.212797217278645   0.05105515845394933 
  1870.0   318.48947058131637   -21.789611952137744   99.34081826604643   54.386480312622936   -44.954337956598515   240.93826424277685   264.1029902472376   23.164726004460768   0.04687564603017042 
  1871.0   318.5233119689935   -21.65267766389138   99.23780945466034   54.3254147320735   -44.912394723579766   240.93818011858744   264.19789717827587   23.259717059688388   0.14996849747582486 
  1872.0   318.6228929229173   -21.94663253207803   99.77553225872981   54.605594575050894   -45.169937678616556   240.79399324893524   264.01729839547374   23.22330514653853   -0.24356743623481286 
  1873.0   318.145805712948   -22.24423977962909   100.2554013834052   54.63893421446598   -45.61646715269273   240.1346440620458   263.5068714351094   23.37222737306364   -0.06408748019260982 
  1874.0   317.87698721620063   -21.44527086506281   99.20999608598585   54.338524209765346   -44.87147187976391   240.11226196905528   263.5384629837564   23.426201014701096   1.0037001090731987 
  1875.0   318.42395754596697   -21.447256783196817   98.93322096842077   54.140874815553914   -44.79234615412405   240.93799329219127   264.2830826631185   23.345089370927244   0.4547437969320722 
  1876.0   318.7134530890517   -21.85634585368655   99.02702391118282   53.999007880141576   -45.02801602745046   241.54277505851886   264.7144452322828   23.171670173763932   -0.2438408835996804 
  1877.0   318.3966409014638   -21.790046127500094   99.05139161347763   54.09400029668468   -44.957391308886   241.13529547567833   264.3026406570642   23.167345181385915   0.1392709562620444 
  1878.0   318.4754272841861   -21.604996313953908   98.96045498806258   54.064797154020276   -44.895657832688656   241.1199686420581   264.41063016079283   23.29066151873476   0.2455343831291705 
  1879.0   318.6192278741975   -21.479479657036066   98.92326179248784   54.183997831281665   -44.739263959516514   241.17544572259402   264.43523002507453   23.259784302480437   0.2272505932434842 
  1880.0   318.83544152957376   -21.810045868030826   99.14639510820828   54.179474653976015   -44.966920464280896   241.4990923574059   264.655966953656   23.156874596250073   -0.31952941255171696 
  1881.0   318.8648805483297   -22.231025745733362   99.58760134088907   54.24704713187106   -45.340554212083106   241.50830484826076   264.6178333146105   23.10952846634975   -0.7699480963610719 
  1882.0   318.16440280924803   -21.912438861591742   99.40766358892651   54.2106421892071   -45.197021405334404   240.66917818071028   263.953760724453   23.284582543742665   0.24911629454727763 
  1883.0   318.3067956439078   -21.490965871515897   98.99845259020015   54.30047620369024   -44.6979763791239   240.79930889787295   264.0063194054809   23.207010507607997   0.5281965486189953 
